station_number,area_code,parameter,valid_start,valid_end,value,unit,statistic,instantaneous,level,qc_valid_minutes,qc_valid_minutes_start,qc_valid_minutes_end
3096,WA_PT168,AIR_TEMP,1452250800,1452250800,30.9,Celsius,first,True,SFC,,1452250800,
3096,WA_PT168,AIR_TEMP,1452254400,1452254400,30.2,Celsius,first,True,SFC,,1452254400,
3096,WA_PT168,AIR_TEMP,1452258000,1452258000,29.7,Celsius,first,True,SFC,,1452258000,
3096,WA_PT168,AIR_TEMP,1452261600,1452261600,29.2,Celsius,first,True,SFC,,1452261600,
3096,WA_PT168,AIR_TEMP,1452265200,1452265200,28.4,Celsius,first,True,SFC,,1452265200,
4019,WA_PT123,AIR_TEMP,1452182400,1452182400,29.2,Celsius,first,True,SFC,,1452182400,
4019,WA_PT123,AIR_TEMP,1452186000,1452186000,31.4,Celsius,first,True,SFC,,1452186000,
4019,WA_PT123,AIR_TEMP,1452189600,1452189600,30.7,Celsius,first,True,SFC,,1452189600,
4019,WA_PT123,AIR_TEMP,1452193200,1452193200,29.4,Celsius,first,True,SFC,,1452193200,
4019,WA_PT123,AIR_TEMP,1452204000,1452204000,27.3,Celsius,first,True,SFC,,1452193500,
4019,WA_PT123,AIR_TEMP,1452207600,1452207600,32.9,Celsius,first,True,SFC,,1452207600,
4019,WA_PT123,AIR_TEMP,1452211200,1452211200,38.4,Celsius,first,True,SFC,,1452211200,
4019,WA_PT123,AIR_TEMP,1452214800,1452214800,40.7,Celsius,first,True,SFC,,1452214800,
4019,WA_PT123,AIR_TEMP,1452218400,1452218400,42.6,Celsius,first,True,SFC,,1452218400,
4019,WA_PT123,AIR_TEMP,1452222000,1452222000,36.5,Celsius,first,True,SFC,,1452222000,
4019,WA_PT123,AIR_TEMP,1452225600,1452225600,35.7,Celsius,first,True,SFC,,1452225600,
4019,WA_PT123,AIR_TEMP,1452229200,1452229200,35.0,Celsius,first,True,SFC,,1452229200,
4019,WA_PT123,AIR_TEMP,1452232800,1452232800,34.1,Celsius,first,True,SFC,,1452232800,
4019,WA_PT123,AIR_TEMP,1452236400,1452236400,33.3,Celsius,first,True,SFC,,1452236400,
4019,WA_PT123,AIR_TEMP,1452240000,1452240000,33.0,Celsius,first,True,SFC,,1452240000,
4019,WA_PT123,AIR_TEMP,1452243600,1452243600,31.8,Celsius,first,True,SFC,,1452243600,
4019,WA_PT123,AIR_TEMP,1452247200,1452247200,30.4,Celsius,first,True,SFC,,1452247200,
4019,WA_PT123,AIR_TEMP,1452250800,1452250800,29.3,Celsius,first,True,SFC,,1452250800,
4019,WA_PT123,AIR_TEMP,1452254400,1452254400,28.8,Celsius,first,True,SFC,,1452254400,
4019,WA_PT123,AIR_TEMP,1452258000,1452258000,28.6,Celsius,first,True,SFC,,1452258000,
4019,WA_PT123,AIR_TEMP,1452261600,1452261600,28.8,Celsius,first,True,SFC,,1452261600,
4019,WA_PT123,AIR_TEMP,1452265200,1452265200,28.4,Celsius,first,True,SFC,,1452265200,
4032,WA_PT151,AIR_TEMP,1452182400,1452182400,31.4,Celsius,first,True,SFC,,1452182400,
4032,WA_PT151,AIR_TEMP,1452186000,1452186000,31.7,Celsius,first,True,SFC,,1452186000,
4032,WA_PT151,AIR_TEMP,1452189600,1452189600,30.4,Celsius,first,True,SFC,,1452189600,
4032,WA_PT151,AIR_TEMP,1452193200,1452193200,29.4,Celsius,first,True,SFC,,1452193200,
4032,WA_PT151,AIR_TEMP,1452200400,1452200400,26.7,Celsius,first,True,SFC,,1452193500,
4032,WA_PT151,AIR_TEMP,1452204000,1452204000,27.2,Celsius,first,True,SFC,,1452201360,
4032,WA_PT151,AIR_TEMP,1452207600,1452207600,33.9,Celsius,first,True,SFC,,1452205140,
4032,WA_PT151,AIR_TEMP,1452211200,1452211200,35.1,Celsius,first,True,SFC,,1452211200,
4032,WA_PT151,AIR_TEMP,1452214800,1452214800,37.9,Celsius,first,True,SFC,,1452214800,
4032,WA_PT151,AIR_TEMP,1452218400,1452218400,37.7,Celsius,first,True,SFC,,1452218400,
4032,WA_PT151,AIR_TEMP,1452222000,1452222000,36.5,Celsius,first,True,SFC,,1452222000,
4032,WA_PT151,AIR_TEMP,1452225600,1452225600,37.8,Celsius,first,True,SFC,,1452225600,
4032,WA_PT151,AIR_TEMP,1452229200,1452229200,39.0,Celsius,first,True,SFC,,1452229200,
4032,WA_PT151,AIR_TEMP,1452232800,1452232800,38.3,Celsius,first,True,SFC,,1452232800,
4032,WA_PT151,AIR_TEMP,1452236400,1452236400,37.9,Celsius,first,True,SFC,,1452236400,
4032,WA_PT151,AIR_TEMP,1452240000,1452240000,36.2,Celsius,first,True,SFC,,1452240000,
4032,WA_PT151,AIR_TEMP,1452243600,1452243600,34.3,Celsius,first,True,SFC,,1452243600,
4032,WA_PT151,AIR_TEMP,1452247200,1452247200,32.5,Celsius,first,True,SFC,,1452247200,
4032,WA_PT151,AIR_TEMP,1452250800,1452250800,30.6,Celsius,first,True,SFC,,1452250800,
4032,WA_PT151,AIR_TEMP,1452254400,1452254400,34.1,Celsius,first,True,SFC,,1452254400,
4032,WA_PT151,AIR_TEMP,1452258000,1452258000,31.7,Celsius,first,True,SFC,,1452258000,
4032,WA_PT151,AIR_TEMP,1452261600,1452261600,31.2,Celsius,first,True,SFC,,1452261600,
4032,WA_PT151,AIR_TEMP,1452265200,1452265200,30.5,Celsius,first,True,SFC,,1452265200,
4083,WA_PT113,AIR_TEMP,1452182400,1452182400,28.4,Celsius,first,True,SFC,,1452182400,
4083,WA_PT113,AIR_TEMP,1452186000,1452186000,28.2,Celsius,first,True,SFC,,1452186000,
4083,WA_PT113,AIR_TEMP,1452189600,1452189600,28.1,Celsius,first,True,SFC,,1452189600,
4083,WA_PT113,AIR_TEMP,1452193200,1452193200,28.3,Celsius,first,True,SFC,,1452193200,
4083,WA_PT113,AIR_TEMP,1452200400,1452200400,27.5,Celsius,first,True,SFC,,1452193500,
4083,WA_PT113,AIR_TEMP,1452204000,1452204000,27.5,Celsius,first,True,SFC,,1452201300,
4083,WA_PT113,AIR_TEMP,1452207600,1452207600,28.0,Celsius,first,True,SFC,,1452207300,
4083,WA_PT113,AIR_TEMP,1452211200,1452211200,30.4,Celsius,first,True,SFC,,1452211200,
4083,WA_PT113,AIR_TEMP,1452214800,1452214800,33.6,Celsius,first,True,SFC,,1452214800,
4083,WA_PT113,AIR_TEMP,1452218400,1452218400,37.0,Celsius,first,True,SFC,,1452218400,
4083,WA_PT113,AIR_TEMP,1452222000,1452222000,36.9,Celsius,first,True,SFC,,1452222000,
4083,WA_PT113,AIR_TEMP,1452225600,1452225600,35.7,Celsius,first,True,SFC,,1452225600,
4083,WA_PT113,AIR_TEMP,1452229200,1452229200,36.1,Celsius,first,True,SFC,,1452229200,
4083,WA_PT113,AIR_TEMP,1452232800,1452232800,36.0,Celsius,first,True,SFC,,1452232800,
4083,WA_PT113,AIR_TEMP,1452236400,1452236400,36.6,Celsius,first,True,SFC,,1452236400,
4083,WA_PT113,AIR_TEMP,1452240000,1452240000,36.1,Celsius,first,True,SFC,,1452240000,
4083,WA_PT113,AIR_TEMP,1452243600,1452243600,34.2,Celsius,first,True,SFC,,1452243600,
4083,WA_PT113,AIR_TEMP,1452247200,1452247200,32.6,Celsius,first,True,SFC,,1452247200,
4083,WA_PT113,AIR_TEMP,1452250800,1452250800,31.1,Celsius,first,True,SFC,,1452250800,
4083,WA_PT113,AIR_TEMP,1452254400,1452254400,32.1,Celsius,first,True,SFC,,1452254400,
4083,WA_PT113,AIR_TEMP,1452258000,1452258000,31.2,Celsius,first,True,SFC,,1452258000,
4083,WA_PT113,AIR_TEMP,1452261600,1452261600,30.6,Celsius,first,True,SFC,,1452261600,
4083,WA_PT113,AIR_TEMP,1452265200,1452265200,29.9,Celsius,first,True,SFC,,1452265200,
4090,WA_PT154,AIR_TEMP,1452182400,1452182400,30.4,Celsius,first,True,SFC,,1452182400,
4090,WA_PT154,AIR_TEMP,1452186000,1452186000,29.7,Celsius,first,True,SFC,,1452186000,
4090,WA_PT154,AIR_TEMP,1452189600,1452189600,29.6,Celsius,first,True,SFC,,1452189600,
4090,WA_PT154,AIR_TEMP,1452193200,1452193200,28.1,Celsius,first,True,SFC,,1452193200,
4090,WA_PT154,AIR_TEMP,1452204000,1452204000,28.0,Celsius,first,True,SFC,,1452193500,
4090,WA_PT154,AIR_TEMP,1452207600,1452207600,32.7,Celsius,first,True,SFC,,1452207540,
4090,WA_PT154,AIR_TEMP,1452211200,1452211200,35.8,Celsius,first,True,SFC,,1452211200,
4090,WA_PT154,AIR_TEMP,1452214800,1452214800,38.3,Celsius,first,True,SFC,,1452214800,
4090,WA_PT154,AIR_TEMP,1452218400,1452218400,40.7,Celsius,first,True,SFC,,1452218400,
4090,WA_PT154,AIR_TEMP,1452222000,1452222000,42.2,Celsius,first,True,SFC,,1452222000,
4090,WA_PT154,AIR_TEMP,1452225600,1452225600,42.9,Celsius,first,True,SFC,,1452225600,
4090,WA_PT154,AIR_TEMP,1452229200,1452229200,41.2,Celsius,first,True,SFC,,1452229200,
4090,WA_PT154,AIR_TEMP,1452232800,1452232800,41.6,Celsius,first,True,SFC,,1452232800,
4090,WA_PT154,AIR_TEMP,1452236400,1452236400,40.5,Celsius,first,True,SFC,,1452236400,
4090,WA_PT154,AIR_TEMP,1452240000,1452240000,40.3,Celsius,first,True,SFC,,1452240000,
4090,WA_PT154,AIR_TEMP,1452243600,1452243600,38.3,Celsius,first,True,SFC,,1452243600,
4090,WA_PT154,AIR_TEMP,1452247200,1452247200,36.9,Celsius,first,True,SFC,,1452247200,
4090,WA_PT154,AIR_TEMP,1452250800,1452250800,35.8,Celsius,first,True,SFC,,1452250800,
4090,WA_PT154,AIR_TEMP,1452254400,1452254400,35.5,Celsius,first,True,SFC,,1452254400,
4090,WA_PT154,AIR_TEMP,1452258000,1452258000,33.2,Celsius,first,True,SFC,,1452258000,
4090,WA_PT154,AIR_TEMP,1452261600,1452261600,32.8,Celsius,first,True,SFC,,1452261600,
4090,WA_PT154,AIR_TEMP,1452265200,1452265200,31.6,Celsius,first,True,SFC,,1452265200,
4095,WA_PT120,AIR_TEMP,1452182400,1452182400,25.8,Celsius,first,True,SFC,,1452182400,
4095,WA_PT120,AIR_TEMP,1452186000,1452186000,25.8,Celsius,first,True,SFC,,1452186000,
4095,WA_PT120,AIR_TEMP,1452189600,1452189600,26.1,Celsius,first,True,SFC,,1452189600,
4095,WA_PT120,AIR_TEMP,1452193200,1452193200,26.4,Celsius,first,True,SFC,,1452193200,
4095,WA_PT120,AIR_TEMP,1452200400,1452200400,26.0,Celsius,first,True,SFC,,1452201840,
4095,WA_PT120,AIR_TEMP,1452204000,1452204000,26.4,Celsius,first,True,SFC,,1452204000,
4095,WA_PT120,AIR_TEMP,1452207600,1452207600,27.6,Celsius,first,True,SFC,,1452207600,
4095,WA_PT120,AIR_TEMP,1452211200,1452211200,29.0,Celsius,first,True,SFC,,1452211200,
4095,WA_PT120,AIR_TEMP,1452214800,1452214800,29.7,Celsius,first,True,SFC,,1452214800,
4095,WA_PT120,AIR_TEMP,1452218400,1452218400,31.1,Celsius,first,True,SFC,,1452218400,
4095,WA_PT120,AIR_TEMP,1452222000,1452222000,30.9,Celsius,first,True,SFC,,1452222000,
4095,WA_PT120,AIR_TEMP,1452225600,1452225600,30.0,Celsius,first,True,SFC,,1452225600,
4095,WA_PT120,AIR_TEMP,1452229200,1452229200,30.3,Celsius,first,True,SFC,,1452229200,
4095,WA_PT120,AIR_TEMP,1452232800,1452232800,30.1,Celsius,first,True,SFC,,1452232800,
4095,WA_PT120,AIR_TEMP,1452236400,1452236400,29.7,Celsius,first,True,SFC,,1452236400,
4095,WA_PT120,AIR_TEMP,1452240000,1452240000,29.9,Celsius,first,True,SFC,,1452240000,
4095,WA_PT120,AIR_TEMP,1452243600,1452243600,28.9,Celsius,first,True,SFC,,1452243600,
4095,WA_PT120,AIR_TEMP,1452247200,1452247200,27.7,Celsius,first,True,SFC,,1452247200,
4095,WA_PT120,AIR_TEMP,1452250800,1452250800,26.5,Celsius,first,True,SFC,,1452250800,
4095,WA_PT120,AIR_TEMP,1452254400,1452254400,26.0,Celsius,first,True,SFC,,1452254400,
4095,WA_PT120,AIR_TEMP,1452258000,1452258000,27.6,Celsius,first,True,SFC,,1452258000,
4095,WA_PT120,AIR_TEMP,1452261600,1452261600,26.7,Celsius,first,True,SFC,,1452261600,
4095,WA_PT120,AIR_TEMP,1452265200,1452265200,26.4,Celsius,first,True,SFC,,1452265200,
4100,WA_PT071,AIR_TEMP,1452182400,1452182400,28.7,Celsius,first,True,SFC,,1452182400,
4100,WA_PT071,AIR_TEMP,1452186000,1452186000,29.0,Celsius,first,True,SFC,,1452186000,
4100,WA_PT071,AIR_TEMP,1452189600,1452189600,28.8,Celsius,first,True,SFC,,1452189600,
4100,WA_PT071,AIR_TEMP,1452193200,1452193200,28.0,Celsius,first,True,SFC,,1452193200,
4100,WA_PT071,AIR_TEMP,1452204000,1452204000,27.2,Celsius,first,True,SFC,,1452205440,
4100,WA_PT071,AIR_TEMP,1452207600,1452207600,28.3,Celsius,first,True,SFC,,1452207600,
4100,WA_PT071,AIR_TEMP,1452211200,1452211200,29.6,Celsius,first,True,SFC,,1452211200,
4100,WA_PT071,AIR_TEMP,1452214800,1452214800,30.3,Celsius,first,True,SFC,,1452214800,
4100,WA_PT071,AIR_TEMP,1452218400,1452218400,30.7,Celsius,first,True,SFC,,1452218400,
4100,WA_PT071,AIR_TEMP,1452222000,1452222000,32.1,Celsius,first,True,SFC,,1452222000,
4100,WA_PT071,AIR_TEMP,1452225600,1452225600,31.9,Celsius,first,True,SFC,,1452225600,
4100,WA_PT071,AIR_TEMP,1452229200,1452229200,32.0,Celsius,first,True,SFC,,1452229200,
4100,WA_PT071,AIR_TEMP,1452232800,1452232800,32.0,Celsius,first,True,SFC,,1452232800,
4100,WA_PT071,AIR_TEMP,1452236400,1452236400,32.2,Celsius,first,True,SFC,,1452236400,
4100,WA_PT071,AIR_TEMP,1452240000,1452240000,31.5,Celsius,first,True,SFC,,1452240000,
4100,WA_PT071,AIR_TEMP,1452243600,1452243600,30.2,Celsius,first,True,SFC,,1452243600,
4100,WA_PT071,AIR_TEMP,1452247200,1452247200,29.1,Celsius,first,True,SFC,,1452247200,
4100,WA_PT071,AIR_TEMP,1452250800,1452250800,27.8,Celsius,first,True,SFC,,1452250800,
4100,WA_PT071,AIR_TEMP,1452254400,1452254400,27.4,Celsius,first,True,SFC,,1452254400,
4100,WA_PT071,AIR_TEMP,1452258000,1452258000,27.4,Celsius,first,True,SFC,,1452258000,
4100,WA_PT071,AIR_TEMP,1452261600,1452261600,27.4,Celsius,first,True,SFC,,1452261600,
4100,WA_PT071,AIR_TEMP,1452265200,1452265200,27.0,Celsius,first,True,SFC,,1452265200,
4106,WA_PT041,AIR_TEMP,1452182400,1452182400,28.6,Celsius,first,True,SFC,,1452182400,
4106,WA_PT041,AIR_TEMP,1452186000,1452186000,29.4,Celsius,first,True,SFC,,1452186000,
4106,WA_PT041,AIR_TEMP,1452189600,1452189600,28.4,Celsius,first,True,SFC,,1452189600,
4106,WA_PT041,AIR_TEMP,1452193200,1452193200,28.1,Celsius,first,True,SFC,,1452193200,
4106,WA_PT041,AIR_TEMP,1452196800,1452196800,29.4,Celsius,first,True,SFC,,1452196800,
4106,WA_PT041,AIR_TEMP,1452200400,1452200400,27.8,Celsius,first,True,SFC,,1452200400,
4106,WA_PT041,AIR_TEMP,1452214800,1452214800,35.2,Celsius,first,True,SFC,,1452203700,
4106,WA_PT041,AIR_TEMP,1452218400,1452218400,36.7,Celsius,first,True,SFC,,1452218400,
4106,WA_PT041,AIR_TEMP,1452222000,1452222000,39.0,Celsius,first,True,SFC,,1452222000,
4106,WA_PT041,AIR_TEMP,1452225600,1452225600,41.2,Celsius,first,True,SFC,,1452225600,
4106,WA_PT041,AIR_TEMP,1452229200,1452229200,41.4,Celsius,first,True,SFC,,1452229200,
4106,WA_PT041,AIR_TEMP,1452232800,1452232800,42.5,Celsius,first,True,SFC,,1452232800,
4106,WA_PT041,AIR_TEMP,1452236400,1452236400,42.8,Celsius,first,True,SFC,,1452236400,
4106,WA_PT041,AIR_TEMP,1452240000,1452240000,43.3,Celsius,first,True,SFC,,1452240000,
4106,WA_PT041,AIR_TEMP,1452243600,1452243600,42.5,Celsius,first,True,SFC,,1452243600,
4106,WA_PT041,AIR_TEMP,1452247200,1452247200,37.6,Celsius,first,True,SFC,,1452247200,
4106,WA_PT041,AIR_TEMP,1452250800,1452250800,36.0,Celsius,first,True,SFC,,1452250800,
4106,WA_PT041,AIR_TEMP,1452254400,1452254400,35.6,Celsius,first,True,SFC,,1452254400,
4106,WA_PT041,AIR_TEMP,1452258000,1452258000,34.5,Celsius,first,True,SFC,,1452258000,
4106,WA_PT041,AIR_TEMP,1452261600,1452261600,33.9,Celsius,first,True,SFC,,1452261600,
4106,WA_PT041,AIR_TEMP,1452265200,1452265200,32.2,Celsius,first,True,SFC,,1452265200,
5007,WA_PT119,AIR_TEMP,1452182400,1452182400,22.4,Celsius,first,True,SFC,,1452182400,
5007,WA_PT119,AIR_TEMP,1452186000,1452186000,22.2,Celsius,first,True,SFC,,1452186000,
5007,WA_PT119,AIR_TEMP,1452189600,1452189600,21.7,Celsius,first,True,SFC,,1452189600,
5007,WA_PT119,AIR_TEMP,1452193200,1452193200,21.1,Celsius,first,True,SFC,,1452193200,
5007,WA_PT119,AIR_TEMP,1452200400,1452200400,21.2,Celsius,first,True,SFC,,1452193440,
5007,WA_PT119,AIR_TEMP,1452204000,1452204000,21.6,Celsius,first,True,SFC,,1452201300,
5007,WA_PT119,AIR_TEMP,1452207600,1452207600,24.6,Celsius,first,True,SFC,,1452205140,
5007,WA_PT119,AIR_TEMP,1452211200,1452211200,25.3,Celsius,first,True,SFC,,1452211200,
5007,WA_PT119,AIR_TEMP,1452214800,1452214800,28.2,Celsius,first,True,SFC,,1452214740,
5007,WA_PT119,AIR_TEMP,1452218400,1452218400,31.2,Celsius,first,True,SFC,,1452218400,
5007,WA_PT119,AIR_TEMP,1452222000,1452222000,33.1,Celsius,first,True,SFC,,1452222000,
5007,WA_PT119,AIR_TEMP,1452225600,1452225600,36.0,Celsius,first,True,SFC,,1452225600,
5007,WA_PT119,AIR_TEMP,1452229200,1452229200,36.5,Celsius,first,True,SFC,,1452229200,
5007,WA_PT119,AIR_TEMP,1452232800,1452232800,36.4,Celsius,first,True,SFC,,1452232800,
5007,WA_PT119,AIR_TEMP,1452236400,1452236400,35.9,Celsius,first,True,SFC,,1452236400,
5007,WA_PT119,AIR_TEMP,1452240000,1452240000,33.5,Celsius,first,True,SFC,,1452240000,
5007,WA_PT119,AIR_TEMP,1452243600,1452243600,32.2,Celsius,first,True,SFC,,1452243600,
5007,WA_PT119,AIR_TEMP,1452247200,1452247200,29.6,Celsius,first,True,SFC,,1452247200,
5007,WA_PT119,AIR_TEMP,1452250800,1452250800,27.2,Celsius,first,True,SFC,,1452250800,
5007,WA_PT119,AIR_TEMP,1452254400,1452254400,24.7,Celsius,first,True,SFC,,1452254400,
5007,WA_PT119,AIR_TEMP,1452258000,1452258000,23.8,Celsius,first,True,SFC,,1452258000,
5007,WA_PT119,AIR_TEMP,1452261600,1452261600,23.2,Celsius,first,True,SFC,,1452261600,
5007,WA_PT119,AIR_TEMP,1452265200,1452265200,22.7,Celsius,first,True,SFC,,1452265200,
5008,WA_PT125,AIR_TEMP,1452182400,1452182400,26.7,Celsius,first,True,SFC,,1452182400,
5008,WA_PT125,AIR_TEMP,1452186000,1452186000,26.2,Celsius,first,True,SFC,,1452186000,
5008,WA_PT125,AIR_TEMP,1452189600,1452189600,25.6,Celsius,first,True,SFC,,1452189600,
5008,WA_PT125,AIR_TEMP,1452193200,1452193200,25.1,Celsius,first,True,SFC,,1452193200,
5008,WA_PT125,AIR_TEMP,1452204000,1452204000,24.6,Celsius,first,True,SFC,,1452193500,
5008,WA_PT125,AIR_TEMP,1452207600,1452207600,25.7,Celsius,first,True,SFC,,1452207600,
5008,WA_PT125,AIR_TEMP,1452211200,1452211200,28.4,Celsius,first,True,SFC,,1452211200,
5008,WA_PT125,AIR_TEMP,1452214800,1452214800,31.8,Celsius,first,True,SFC,,1452214800,
5008,WA_PT125,AIR_TEMP,1452218400,1452218400,35.3,Celsius,first,True,SFC,,1452218400,
5008,WA_PT125,AIR_TEMP,1452222000,1452222000,36.8,Celsius,first,True,SFC,,1452222000,
5008,WA_PT125,AIR_TEMP,1452225600,1452225600,36.1,Celsius,first,True,SFC,,1452225600,
5008,WA_PT125,AIR_TEMP,1452229200,1452229200,37.4,Celsius,first,True,SFC,,1452229200,
5008,WA_PT125,AIR_TEMP,1452232800,1452232800,37.6,Celsius,first,True,SFC,,1452232800,
5008,WA_PT125,AIR_TEMP,1452236400,1452236400,35.8,Celsius,first,True,SFC,,1452236400,
5008,WA_PT125,AIR_TEMP,1452240000,1452240000,32.8,Celsius,first,True,SFC,,1452240000,
5008,WA_PT125,AIR_TEMP,1452243600,1452243600,31.3,Celsius,first,True,SFC,,1452243600,
5008,WA_PT125,AIR_TEMP,1452247200,1452247200,30.6,Celsius,first,True,SFC,,1452247200,
5008,WA_PT125,AIR_TEMP,1452250800,1452250800,28.6,Celsius,first,True,SFC,,1452250800,
5008,WA_PT125,AIR_TEMP,1452254400,1452254400,27.6,Celsius,first,True,SFC,,1452254400,
5008,WA_PT125,AIR_TEMP,1452258000,1452258000,27.3,Celsius,first,True,SFC,,1452258000,
5008,WA_PT125,AIR_TEMP,1452261600,1452261600,27.2,Celsius,first,True,SFC,,1452261600,
5008,WA_PT125,AIR_TEMP,1452265200,1452265200,25.9,Celsius,first,True,SFC,,1452265200,
5017,WA_PT143,AIR_TEMP,1452182400,1452182400,24.8,Celsius,first,True,SFC,,1452182400,
5017,WA_PT143,AIR_TEMP,1452186000,1452186000,24.0,Celsius,first,True,SFC,,1452186000,
5017,WA_PT143,AIR_TEMP,1452189600,1452189600,23.5,Celsius,first,True,SFC,,1452189600,
5017,WA_PT143,AIR_TEMP,1452193200,1452193200,22.7,Celsius,first,True,SFC,,1452193200,
5017,WA_PT143,AIR_TEMP,1452204000,1452204000,22.2,Celsius,first,True,SFC,,1452193500,
5017,WA_PT143,AIR_TEMP,1452207600,1452207600,23.6,Celsius,first,True,SFC,,1452207480,
5017,WA_PT143,AIR_TEMP,1452211200,1452211200,25.9,Celsius,first,True,SFC,,1452211200,
5017,WA_PT143,AIR_TEMP,1452214800,1452214800,29.3,Celsius,first,True,SFC,,1452214800,
5017,WA_PT143,AIR_TEMP,1452218400,1452218400,32.5,Celsius,first,True,SFC,,1452218400,
5017,WA_PT143,AIR_TEMP,1452222000,1452222000,35.6,Celsius,first,True,SFC,,1452222000,
5017,WA_PT143,AIR_TEMP,1452225600,1452225600,33.5,Celsius,first,True,SFC,,1452225600,
5017,WA_PT143,AIR_TEMP,1452229200,1452229200,33.4,Celsius,first,True,SFC,,1452229200,
5017,WA_PT143,AIR_TEMP,1452232800,1452232800,34.1,Celsius,first,True,SFC,,1452232800,
5017,WA_PT143,AIR_TEMP,1452236400,1452236400,32.0,Celsius,first,True,SFC,,1452236400,
5017,WA_PT143,AIR_TEMP,1452240000,1452240000,31.3,Celsius,first,True,SFC,,1452240000,
5017,WA_PT143,AIR_TEMP,1452243600,1452243600,31.0,Celsius,first,True,SFC,,1452243600,
5017,WA_PT143,AIR_TEMP,1452247200,1452247200,30.1,Celsius,first,True,SFC,,1452247200,
5017,WA_PT143,AIR_TEMP,1452250800,1452250800,30.6,Celsius,first,True,SFC,,1452250800,
5017,WA_PT143,AIR_TEMP,1452254400,1452254400,30.5,Celsius,first,True,SFC,,1452254400,
5017,WA_PT143,AIR_TEMP,1452258000,1452258000,28.7,Celsius,first,True,SFC,,1452258000,
5017,WA_PT143,AIR_TEMP,1452261600,1452261600,26.9,Celsius,first,True,SFC,,1452261600,
5017,WA_PT143,AIR_TEMP,1452265200,1452265200,25.5,Celsius,first,True,SFC,,1452265200,
5084,WA_PT161,AIR_TEMP,1452182400,1452182400,24.7,Celsius,first,True,SFC,,1452182400,
5084,WA_PT161,AIR_TEMP,1452186000,1452186000,24.3,Celsius,first,True,SFC,,1452186000,
5084,WA_PT161,AIR_TEMP,1452189600,1452189600,24.0,Celsius,first,True,SFC,,1452189600,
5084,WA_PT161,AIR_TEMP,1452193200,1452193200,23.5,Celsius,first,True,SFC,,1452193200,
5084,WA_PT161,AIR_TEMP,1452204000,1452204000,23.6,Celsius,first,True,SFC,,1452193500,
5084,WA_PT161,AIR_TEMP,1452207600,1452207600,24.4,Celsius,first,True,SFC,,1452207600,
5084,WA_PT161,AIR_TEMP,1452211200,1452211200,25.3,Celsius,first,True,SFC,,1452211200,
5084,WA_PT161,AIR_TEMP,1452214800,1452214800,26.6,Celsius,first,True,SFC,,1452214800,
5084,WA_PT161,AIR_TEMP,1452218400,1452218400,28.3,Celsius,first,True,SFC,,1452218400,
5084,WA_PT161,AIR_TEMP,1452222000,1452222000,27.6,Celsius,first,True,SFC,,1452222000,
5084,WA_PT161,AIR_TEMP,1452225600,1452225600,28.4,Celsius,first,True,SFC,,1452225600,
5084,WA_PT161,AIR_TEMP,1452229200,1452229200,28.9,Celsius,first,True,SFC,,1452229200,
5084,WA_PT161,AIR_TEMP,1452232800,1452232800,28.9,Celsius,first,True,SFC,,1452232800,
5084,WA_PT161,AIR_TEMP,1452236400,1452236400,28.9,Celsius,first,True,SFC,,1452236400,
5084,WA_PT161,AIR_TEMP,1452240000,1452240000,28.3,Celsius,first,True,SFC,,1452240000,
5084,WA_PT161,AIR_TEMP,1452243600,1452243600,27.7,Celsius,first,True,SFC,,1452243600,
5084,WA_PT161,AIR_TEMP,1452247200,1452247200,27.0,Celsius,first,True,SFC,,1452247200,
5084,WA_PT161,AIR_TEMP,1452250800,1452250800,25.4,Celsius,first,True,SFC,,1452250800,
5084,WA_PT161,AIR_TEMP,1452254400,1452254400,25.0,Celsius,first,True,SFC,,1452254400,
5084,WA_PT161,AIR_TEMP,1452258000,1452258000,24.8,Celsius,first,True,SFC,,1452258000,
5084,WA_PT161,AIR_TEMP,1452261600,1452261600,25.6,Celsius,first,True,SFC,,1452261600,
5084,WA_PT161,AIR_TEMP,1452265200,1452265200,25.1,Celsius,first,True,SFC,,1452265200,
5094,WA_PT070,AIR_TEMP,1452182400,1452182400,24.5,Celsius,first,True,SFC,,1452182400,
5094,WA_PT070,AIR_TEMP,1452186000,1452186000,24.4,Celsius,first,True,SFC,,1452186000,
5094,WA_PT070,AIR_TEMP,1452189600,1452189600,24.1,Celsius,first,True,SFC,,1452189600,
5094,WA_PT070,AIR_TEMP,1452193200,1452193200,24.0,Celsius,first,True,SFC,,1452193200,
5094,WA_PT070,AIR_TEMP,1452204000,1452204000,23.7,Celsius,first,True,SFC,,1452193500,
5094,WA_PT070,AIR_TEMP,1452207600,1452207600,24.3,Celsius,first,True,SFC,,1452207300,
5094,WA_PT070,AIR_TEMP,1452211200,1452211200,25.4,Celsius,first,True,SFC,,1452211200,
5094,WA_PT070,AIR_TEMP,1452214800,1452214800,26.0,Celsius,first,True,SFC,,1452214800,
5094,WA_PT070,AIR_TEMP,1452218400,1452218400,26.3,Celsius,first,True,SFC,,1452218400,
5094,WA_PT070,AIR_TEMP,1452222000,1452222000,26.9,Celsius,first,True,SFC,,1452222000,
5094,WA_PT070,AIR_TEMP,1452225600,1452225600,27.9,Celsius,first,True,SFC,,1452225600,
5094,WA_PT070,AIR_TEMP,1452229200,1452229200,29.3,Celsius,first,True,SFC,,1452229200,
